candidate_id,mp_name,party,kind,symbol_or_code,security_name,owner,declared_value,current_value,return_pct
7209,RACHNA BANERJEE,AITC,equity,JKPAPER,JK Paper Limited,self,8787,9161,4.3
7209,RACHNA BANERJEE,AITC,equity,MARICO,Marico Limited,self,6021,8286,37.6
7209,RACHNA BANERJEE,AITC,equity,NUVAMA,Nuvama Wealth Management Limited,self,3952,7239,83.2
7209,RACHNA BANERJEE,AITC,equity,JTEKTINDIA,Jtekt India Limited,self,9042,7002,-22.6
7209,RACHNA BANERJEE,AITC,equity,SYMPHONY,Symphony Limited,self,8289,5709,-31.1
7209,RACHNA BANERJEE,AITC,equity,HDFCLIFE,HDFC Life Insurance Company Limited,self,4906,5271,7.4
7209,RACHNA BANERJEE,AITC,equity,SBICARD,SBI Cards and Payment Services Limited,self,4881,4314,-11.6
7209,RACHNA BANERJEE,AITC,equity,DABUR,Dabur India Limited,self,5278,4299,-18.6
7209,RACHNA BANERJEE,AITC,fund,125350,Axis Small Cap Fund - Regular Plan - Growth,self,2116,2403,13.6
7209,RACHNA BANERJEE,AITC,equity,QUESS,Quess Corp Limited,self,2934,1077,-63.3
7209,RACHNA BANERJEE,AITC,fund,148160,PGIM India Money Market Fund - Regular Plan - Daily Dividend Option,spouse,3,3,0.2
5248,VAMSI KRISHNA GADDAM,INC,equity,VISAKAIND,Visaka Industries Limited,self,70238210,50828917,-27.6
5248,VAMSI KRISHNA GADDAM,INC,equity,TATAPOWER,Tata Power Company Limited,self,1850003,1747343,-5.5
5248,VAMSI KRISHNA GADDAM,INC,equity,COALINDIA,Coal India Limited,self,1206179,1283968,6.4
3595,PARSHOTTAMBHAI RUPALA,BJP,fund,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth,self,29616699,34295514,15.8
3595,PARSHOTTAMBHAI RUPALA,BJP,equity,ADANIPORTS,Adani Ports and Special Economic Zone Limited,spouse,4797114,6180268,28.8
3595,PARSHOTTAMBHAI RUPALA,BJP,fund,102941,SBI MIDCAP FUND - REGULAR PLAN - GROWTH,self,416486,445990,7.1
3595,PARSHOTTAMBHAI RUPALA,BJP,equity,SPARC,Sun Pharma Advanced Research Company Limited,spouse,441960,413710,-6.4
899,JITIN PRASADA,BJP,fund,101762,HDFC Flexi Cap Fund - Growth Plan,spouse,11149898,12504258,12.1
899,JITIN PRASADA,BJP,fund,101762,HDFC Flexi Cap Fund - Growth Plan,self,5877129,6591014,12.1
899,JITIN PRASADA,BJP,fund,131357,BANDHAN Balanced Advantage Fund Regular Plan Growth,self,4897071,5357848,9.4
899,JITIN PRASADA,BJP,fund,144333,Kotak Balanced Advantage Fund -Regular Plan - Growth Option,self,4293329,4709095,9.7
899,JITIN PRASADA,BJP,fund,144333,Kotak Balanced Advantage Fund -Regular Plan - Growth Option,self,3774321,4139826,9.7
899,JITIN PRASADA,BJP,fund,100868,HDFC Liquid Fund - Growth Plan,spouse,1931347,2193174,13.6
899,JITIN PRASADA,BJP,fund,101144,ICICI Prudential Multi-Asset Fund - Growth,self,1741366,2088988,20.0
899,JITIN PRASADA,BJP,fund,103024,SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth,self,1705190,1937663,13.6
899,JITIN PRASADA,BJP,equity,UPL,UPL Limited,self,455450,562773,23.6
2629,TEJASVI SURYA,BJP,equity,STAR,Strides Pharma Science Limited,self,5910000,8435866,42.7
2629,TEJASVI SURYA,BJP,equity,INDUSTOWER,Indus Towers Limited,self,4967000,6300408,26.8
2629,TEJASVI SURYA,BJP,fund,106441,Kotak Global Emerging Market Overseas Equity Omni FOF- Growth,self,1280268,2330532,82.0
2629,TEJASVI SURYA,BJP,fund,151821,Canara Robeco Multi Cap Fund - Regular Plan - Growth Option,self,1666498,1806326,8.4
2629,TEJASVI SURYA,BJP,fund,102875,Kotak-Small Cap Fund - Growth,self,1713203,1779279,3.9
2629,TEJASVI SURYA,BJP,fund,149366,HDFC Multi Cap Fund - Growth Option,self,1567698,1616958,3.1
2629,TEJASVI SURYA,BJP,fund,147345,ICICI Prudential MNC Fund - Growth Option,self,1412068,1553698,10.0
2629,TEJASVI SURYA,BJP,fund,145210,TATA Small Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option,self,1399945,1307057,-6.6
2629,TEJASVI SURYA,BJP,fund,125494,SBI Small Cap Fund - Regular Plan - Growth,self,1216750,1229770,1.1
2629,TEJASVI SURYA,BJP,fund,112932,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,self,1073281,1167259,8.8
2629,TEJASVI SURYA,BJP,fund,122640,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,self,1019939,1146741,12.4
2629,TEJASVI SURYA,BJP,fund,125350,Axis Small Cap Fund - Regular Plan - Growth,self,982243,1115471,13.6
2629,TEJASVI SURYA,BJP,equity,NETWORK18,Network18 Media & Investments Limited,self,2665500,1081335,-59.4
2629,TEJASVI SURYA,BJP,fund,135796,TATA Digital India Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option,self,958180,881098,-8.0
2629,TEJASVI SURYA,BJP,fund,143340,UTI Nifty Next 50 Index Fund - Regular Plan - Growth Option,self,861246,852826,-1.0
2629,TEJASVI SURYA,BJP,fund,102394,UTI Mid Cap Fund-Growth Option,self,722470,785876,8.8
2629,TEJASVI SURYA,BJP,equity,DREDGECORP,Dredging Corporation of India Limited,self,666300,768898,15.4
2629,TEJASVI SURYA,BJP,fund,125350,Axis Small Cap Fund - Regular Plan - Growth,self,674925,766470,13.6
2629,TEJASVI SURYA,BJP,fund,100664,UTI Large & Mid Cap Fund - Regular Plan - Growth Option,self,623482,705095,13.1
2629,TEJASVI SURYA,BJP,equity,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,self,414050,658292,59.0
2629,TEJASVI SURYA,BJP,equity,EVEREADY,Eveready Industries India Limited,self,654900,628840,-4.0
2629,TEJASVI SURYA,BJP,fund,145112,Axis Large & Mid Cap Fund - Regular Plan - Growth,self,442020,491298,11.1
2629,TEJASVI SURYA,BJP,fund,107578,Mirae Asset Large Cap Fund - Growth Plan,self,427111,453946,6.3
2629,TEJASVI SURYA,BJP,fund,147345,ICICI Prudential MNC Fund - Growth Option,self,382912,421318,10.0
2629,TEJASVI SURYA,BJP,equity,TEJASNET,Tejas Networks Limited,self,571600,230986,-59.6
2629,TEJASVI SURYA,BJP,fund,112090,Kotak Flexicap Fund - Growth,self,195101,204065,4.6
2629,TEJASVI SURYA,BJP,fund,100177,quant Small Cap Fund - Growth - Regular Plan,self,88323,89816,1.7
2629,TEJASVI SURYA,BJP,fund,106441,Kotak Global Emerging Market Overseas Equity Omni FOF- Growth,self,30795,56058,82.0
2629,TEJASVI SURYA,BJP,fund,102875,Kotak-Small Cap Fund - Growth,self,50604,52556,3.9
2629,TEJASVI SURYA,BJP,fund,100669,UTI - Flexi Cap Fund-Growth Option,self,29977,31701,5.8
2629,TEJASVI SURYA,BJP,fund,112090,Kotak Flexicap Fund - Growth,self,24694,25829,4.6
9465,SHASHANK MANI,BJP,fund,101144,ICICI Prudential Multi-Asset Fund - Growth,self,7198416,8635405,20.0
9465,SHASHANK MANI,BJP,fund,144333,Kotak Balanced Advantage Fund -Regular Plan - Growth Option,self,7100271,7787861,9.7
9465,SHASHANK MANI,BJP,fund,106441,Kotak Global Emerging Market Overseas Equity Omni FOF- Growth,self,2857473,5201592,82.0
9465,SHASHANK MANI,BJP,fund,107578,Mirae Asset Large Cap Fund - Growth Plan,self,2294108,2438246,6.3
9465,SHASHANK MANI,BJP,fund,149472,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund - Regular Plan - Growth,self,1086008,1243396,14.5
9465,SHASHANK MANI,BJP,fund,136113,ICICI Prudential Equity & Debt Fund - Annual IDCW,self,1215900,1153710,-5.1
9465,SHASHANK MANI,BJP,fund,106441,Kotak Global Emerging Market Overseas Equity Omni FOF- Growth,dep1,579873,1055570,82.0
9465,SHASHANK MANI,BJP,fund,112323,Axis ELSS Tax Saver Fund - Regular Plan - Growth,dep1,898361,950893,5.8
9465,SHASHANK MANI,BJP,fund,112932,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,dep1,825090,897336,8.8
9465,SHASHANK MANI,BJP,fund,112323,Axis ELSS Tax Saver Fund - Regular Plan - Growth,spouse,653781,692011,5.8
9465,SHASHANK MANI,BJP,fund,144544,TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option,dep1,608892,661129,8.6
9465,SHASHANK MANI,BJP,fund,114564,Axis Midcap Fund - Regular Plan - Growth,dep1,500657,566609,13.2
9465,SHASHANK MANI,BJP,equity,TATASTEEL,Tata Steel Limited,spouse,436000,544523,24.9
9465,SHASHANK MANI,BJP,fund,107578,Mirae Asset Large Cap Fund - Growth Plan,dep1,363267,386091,6.3
9465,SHASHANK MANI,BJP,fund,111569,BANDHAN ELSS Tax Saver Fund - Regular Plan - Growth,spouse,371378,384907,3.6
9465,SHASHANK MANI,BJP,fund,150816,Canara Robeco Mid Cap Fund- Regular Plan- Growth Option,dep2,137747,158981,15.4
9465,SHASHANK MANI,BJP,fund,146127,CANARA ROBECO SMALL CAP FUND - REGULAR PLAN - GROWTH OPTION,dep2,148626,155411,4.6
9465,SHASHANK MANI,BJP,fund,108909,Bandhan Value Fund - Regular Plan - Growth,dep2,150418,152439,1.3
9465,SHASHANK MANI,BJP,fund,112090,Kotak Flexicap Fund - Growth,self,20918,21879,4.6
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RELIANCE,Reliance Industries Limited,self,5349060,5040805,-5.8
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RELIANCE,Reliance Industries Limited,spouse,5170758,4872778,-5.8
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,ABCAPITAL,Aditya Birla Capital Limited,spouse,2455600,3833092,56.1
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,INDUSINDBK,IndusInd Bank Limited,spouse,4037800,2540329,-37.1
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,BAJFINANCE,Bajaj Finance Limited,spouse,1630181,2200468,35.0
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,ITC,ITC Limited,spouse,2197864,1742663,-20.7
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,HDFCBANK,HDFC Bank Limited,spouse,1303110,1327628,1.9
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,LT,Larsen & Toubro Limited,self,1053892,1168816,10.9
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,ASHOKLEY,Ashok Leyland Limited,spouse,787750,1133531,43.9
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,ADANIPOWER,Adani Power Limited,spouse,640560,1037218,61.9
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,LT,Larsen & Toubro Limited,spouse,829170,919589,10.9
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,ITC,ITC Limited,self,963788,764177,-20.7
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,BAJFINANCE,Bajaj Finance Limited,self,507168,684591,35.0
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,spouse,781375,632792,-19.0
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,TANLA,Tanla Platforms Limited,self,803306,477777,-40.5
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,JIOFIN,Jio Financial Services Limited,self,636750,428772,-32.7
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,JIOFIN,Jio Financial Services Limited,spouse,615525,414480,-32.7
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,KOTAKBANK,Kotak Mahindra Bank Limited,spouse,357100,402619,12.7
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,TATACHEM,Tata Chemicals Limited,self,497214,350050,-29.6
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,DENORA,De Nora India Limited,self,703582,333097,-52.7
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,TEJASNET,Tejas Networks Limited,self,741732,299737,-59.6
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RELIANCE,Reliance Industries Limited,self,8941,8426,-5.8
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RELIANCE,Reliance Industries Limited,spouse,5149,4852,-5.8
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RPOWER,Reliance Power Limited,self,3164,3429,8.4
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RPOWER,Reliance Power Limited,spouse,2599,2817,8.4
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RCOM,Reliance Communications Limited,self,765,427,-44.2
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RCOM,Reliance Communications Limited,spouse,520,290,-44.2
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RELIANCE,Reliance Industries Limited,self,272,256,-5.8
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RELIANCE,Reliance Industries Limited,spouse,156,147,-5.8
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,IRCON,Ircon International Limited,spouse,220,118,-46.4
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RHFL,Reliance Home Finance Limited,self,64,42,-34.3
5179,SHATRUGHAN PRASAD SINHA,AITC,equity,RELIANCE,Reliance Industries Limited,spouse,39,37,-5.8
9673,PRIYANKA GANDHI VADRA,INC,fund,100520,Franklin India Flexi Cap Fund - Growth,self,22493988,23071522,2.6
9673,PRIYANKA GANDHI VADRA,INC,equity,USHAMART,Usha Martin Limited,spouse,857300,1141446,33.1
9673,PRIYANKA GANDHI VADRA,INC,fund,130502,HDFC Small Cap Fund - Growth Option,spouse,884112,943075,6.7
9673,PRIYANKA GANDHI VADRA,INC,fund,147345,ICICI Prudential MNC Fund - Growth Option,spouse,771309,848671,10.0
9673,PRIYANKA GANDHI VADRA,INC,equity,INFY,Infosys Limited,spouse,601232,513082,-14.7
9673,PRIYANKA GANDHI VADRA,INC,equity,FORTIS,Fortis Healthcare Limited,spouse,244040,506160,107.4
9673,PRIYANKA GANDHI VADRA,INC,equity,RVNL,Rail Vikas Nigam Limited,spouse,477200,350844,-26.5
9673,PRIYANKA GANDHI VADRA,INC,equity,TATAPOWER,Tata Power Company Limited,spouse,317450,299834,-5.5
9673,PRIYANKA GANDHI VADRA,INC,equity,LEMONTREE,Lemon Tree Hotels Limited,spouse,369750,298598,-19.2
9673,PRIYANKA GANDHI VADRA,INC,equity,NIITLTD,NIIT Limited,spouse,420375,271472,-35.4
9673,PRIYANKA GANDHI VADRA,INC,equity,NMDC,NMDC Limited,spouse,231450,256685,10.9
9673,PRIYANKA GANDHI VADRA,INC,equity,SWSOLAR,Sterling and Wilson Renewable Energy Limited,spouse,821340,216346,-73.7
9673,PRIYANKA GANDHI VADRA,INC,equity,RITES,RITES Limited,spouse,302800,184043,-39.2
9673,PRIYANKA GANDHI VADRA,INC,equity,RAILTEL,Railtel Corporation Of India Limited,spouse,211625,164381,-22.3
9673,PRIYANKA GANDHI VADRA,INC,equity,IRCON,Ircon International Limited,spouse,221800,118928,-46.4
9673,PRIYANKA GANDHI VADRA,INC,equity,FINPIPE,Finolex Industries Limited,spouse,163250,95658,-41.4
9673,PRIYANKA GANDHI VADRA,INC,equity,MEP,MEP Infrastructure Developers Limited,spouse,21540,2585,-88.0
5183,PATHAN YUSUF,AITC,fund,140242,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,self,2634740,5008648,90.1
5183,PATHAN YUSUF,AITC,equity,PGHL,Procter & Gamble Health Limited,self,4069353,5001172,22.9
5183,PATHAN YUSUF,AITC,equity,AXISBANK,Axis Bank Limited,self,4579405,4987634,8.9
5183,PATHAN YUSUF,AITC,equity,ICRA,ICRA Limited,self,3870755,3994368,3.2
5183,PATHAN YUSUF,AITC,fund,149380,Mirae Asset Hang Seng TECH ETF Fund of Fund Regular Plan - Growth Option,self,1589315,2688265,69.1
3084,ADV ADOOR PRAKASH,INC,equity,EICHERMOT,Eicher Motors Limited,self,9886821,14780569,49.5
3084,ADV ADOOR PRAKASH,INC,equity,UNITDSPR,United Spirits Limited,self,2718625,3037419,11.7
3084,ADV ADOOR PRAKASH,INC,equity,SBIN,State Bank of India,self,723800,862740,19.2
3084,ADV ADOOR PRAKASH,INC,equity,SOUTHBANK,The South Indian Bank Limited,self,545547,829981,52.1
3084,ADV ADOOR PRAKASH,INC,equity,HINDPETRO,Hindustan Petroleum Corporation Limited,self,601525,685879,14.0
3084,ADV ADOOR PRAKASH,INC,equity,SBIN,State Bank of India,spouse,441810,526620,19.2
3084,ADV ADOOR PRAKASH,INC,equity,RELIANCE,Reliance Industries Limited,spouse,414950,391037,-5.8
3084,ADV ADOOR PRAKASH,INC,equity,RELIANCE,Reliance Industries Limited,self,410472,386817,-5.8
3084,ADV ADOOR PRAKASH,INC,equity,UNIONBANK,Union Bank of India,spouse,87870,95214,8.4
3084,ADV ADOOR PRAKASH,INC,equity,COALINDIA,Coal India Limited,spouse,18596,19795,6.4
3084,ADV ADOOR PRAKASH,INC,equity,COALINDIA,Coal India Limited,self,18438,19627,6.4
3084,ADV ADOOR PRAKASH,INC,equity,RELIANCE,Reliance Industries Limited,spouse,502,473,-5.8
3084,ADV ADOOR PRAKASH,INC,equity,RELIANCE,Reliance Industries Limited,self,479,451,-5.8
3084,ADV ADOOR PRAKASH,INC,equity,RPOWER,Reliance Power Limited,spouse,215,233,8.4
3084,ADV ADOOR PRAKASH,INC,equity,RPOWER,Reliance Power Limited,self,205,222,8.4
3084,ADV ADOOR PRAKASH,INC,equity,RCOM,Reliance Communications Limited,self,68,38,-44.2
3084,ADV ADOOR PRAKASH,INC,equity,RCOM,Reliance Communications Limited,spouse,68,38,-44.2
3084,ADV ADOOR PRAKASH,INC,equity,RELIANCE,Reliance Industries Limited,self,11,10,-5.8
3084,ADV ADOOR PRAKASH,INC,equity,RELIANCE,Reliance Industries Limited,spouse,11,10,-5.8
3084,ADV ADOOR PRAKASH,INC,equity,RHFL,Reliance Home Finance Limited,self,3,2,-34.3
3084,ADV ADOOR PRAKASH,INC,equity,RHFL,Reliance Home Finance Limited,spouse,3,2,-34.3
8770,NISHIKANT DUBEY,BJP,equity,OLECTRA,Olectra Greentech Limited,spouse,15108400,10266537,-32.0
8770,NISHIKANT DUBEY,BJP,fund,105758,HDFC Mid Cap Fund - Growth Plan,self,4766352,5520318,15.8
8770,NISHIKANT DUBEY,BJP,fund,105758,HDFC Mid Cap Fund - Growth Plan,spouse,2369301,2744089,15.8
8770,NISHIKANT DUBEY,BJP,fund,118678,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option,spouse,539289,596553,10.6
8770,NISHIKANT DUBEY,BJP,fund,103159,Tata Treasury Advantage Fund - Regular Plan - Growth Option,spouse,521951,592306,13.5
8770,NISHIKANT DUBEY,BJP,fund,106235,Nippon India Large Cap  Fund- Growth Plan -Growth Option,self,544676,572289,5.1
8770,NISHIKANT DUBEY,BJP,fund,102414,SBI CONTRA FUND - REGULAR PLAN -GROWTH,self,539726,552120,2.3
8770,NISHIKANT DUBEY,BJP,fund,102414,SBI CONTRA FUND - REGULAR PLAN -GROWTH,spouse,534848,547130,2.3
8770,NISHIKANT DUBEY,BJP,fund,100868,HDFC Liquid Fund - Growth Plan,self,17262,19602,13.6
8770,NISHIKANT DUBEY,BJP,equity,ESSARSHPNG,Essar Shipping Limited,self,3240,2584,-20.2
5104,DAGGUMALLA PRASADA RAO,TDP,equity,BAJAJFINSV,Bajaj Finserv Limited,self,8493250,9386431,10.5
5104,DAGGUMALLA PRASADA RAO,TDP,equity,TECHM,Tech Mahindra Limited,self,2484200,2840341,14.3
5104,DAGGUMALLA PRASADA RAO,TDP,equity,INFY,Infosys Limited,self,2969500,2534127,-14.7
5104,DAGGUMALLA PRASADA RAO,TDP,equity,ICICIGI,ICICI Lombard General Insurance Company Limited,self,1667200,1884181,13.0
5104,DAGGUMALLA PRASADA RAO,TDP,equity,MANAPPURAM,Manappuram Finance Limited,self,947000,1825700,92.8
5104,DAGGUMALLA PRASADA RAO,TDP,equity,RBLBANK,RBL Bank Limited,self,250950,336373,34.0
5104,DAGGUMALLA PRASADA RAO,TDP,fund,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,spouse,122768,119932,-2.3
5104,DAGGUMALLA PRASADA RAO,TDP,equity,CRAFTSMAN,Craftsman Automation Limited,self,44612,91107,104.2
5104,DAGGUMALLA PRASADA RAO,TDP,fund,147345,ICICI Prudential MNC Fund - Growth Option,self,40529,44594,10.0
5104,DAGGUMALLA PRASADA RAO,TDP,equity,TANLA,Tanla Platforms Limited,spouse,28152,16744,-40.5
5104,DAGGUMALLA PRASADA RAO,TDP,equity,SURYODAY,Suryoday Small Finance Bank Limited,self,18970,15681,-17.3
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,105503,Invesco India Midcap Fund - Regular Plan - Growth Option,spouse,2141266,2754219,28.6
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,112092,Franklin Build India Fund Growth Plan,spouse,1538721,1576498,2.5
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,147203,Mirae Asset Focused Fund Regular Plan Growth,self,1404567,1459107,3.9
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,149116,Union Money Market Fund - Regular Plan -  Growth Option,spouse,1263427,1423554,12.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,109269,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Growth,self,1127959,1270865,12.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,112092,Franklin Build India Fund Growth Plan,self,1231391,1261623,2.5
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,125305,PGIM India Midcap Fund - Regular Plan - Growth Option,spouse,1136235,1248954,9.9
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,148159,PGIM India Money Market Fund - Regular Plan - Growth Option,spouse,949120,1076901,13.5
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,143607,JM Low Duration Fund (Regular) - Growth Option,self,948906,1075599,13.4
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,140225,Edelweiss Mid Cap Fund - Regular Plan - Growth Option,self,792886,967565,22.0
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,152027,HSBC Consumption Fund - Regular Growth,spouse,822003,916486,11.5
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,150812,JM Midcap Fund (Regular) - Growth,self,460977,492870,6.9
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,147203,Mirae Asset Focused Fund Regular Plan Growth,spouse,474314,492732,3.9
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,135784,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,spouse,421783,466848,10.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,149101,Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth,self,272380,278473,2.2
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,151913,quant Manufacturing Fund - Growth Option - Regular Plan,spouse,259215,252879,-2.4
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,YESBANK,Yes Bank Limited,self,232000,223147,-3.8
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,YESBANK,Yes Bank Limited,spouse,232000,223147,-3.8
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,112359,BANK OF INDIA Manufacturing & Infrastructure Fund-Growth,self,131193,152687,16.4
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,152411,Union Business Cycle Fund - Regular Plan - Growth Option,spouse,143252,144795,1.1
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,138308,PGIM India Large Cap Fund - Growth,spouse,115133,117073,1.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,JIOFIN,Jio Financial Services Limited,self,146827,98870,-32.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,EASEMYTRIP,Easy Trip Planners Limited,self,265918,97102,-63.5
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,INDUSTOWER,Indus Towers Limited,self,72788,92328,26.8
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,INDUSTOWER,Indus Towers Limited,spouse,72788,92328,26.8
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,111569,BANDHAN ELSS Tax Saver Fund - Regular Plan - Growth,spouse,83355,86392,3.6
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,149101,Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth,spouse,70405,71980,2.2
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,PILANIINVS,Pilani Investment and Industries Corporation Limited,self,51162,61790,20.8
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,PILANIINVS,Pilani Investment and Industries Corporation Limited,spouse,51162,61790,20.8
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,TI,Tilaknagar Industries Limited,self,31545,60933,93.2
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,TI,Tilaknagar Industries Limited,spouse,31545,60933,93.2
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,JIOFIN,Jio Financial Services Limited,spouse,88450,59560,-32.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,116051,Union ELSS Tax Saver Fund - Growth Option,spouse,43523,45611,4.8
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,147345,ICICI Prudential MNC Fund - Growth Option,self,40641,44717,10.0
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,fund,111710,BANK OF INDIA ELSS Tax Saver -Regular Plan- Growth,self,46639,44346,-4.9
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,RPOWER,Reliance Power Limited,self,28230,30595,8.4
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,SUZLON,Suzlon Energy Limited,spouse,20235,24577,21.5
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,IMAGICAA,Imagicaaworld Entertainment Limited,self,38575,20325,-47.3
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,IMAGICAA,Imagicaaworld Entertainment Limited,spouse,38575,20325,-47.3
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,PATELENG,Patel Engineering Limited,self,28475,12472,-56.2
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,PATELENG,Patel Engineering Limited,spouse,28475,12472,-56.2
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,SALASAR,Salasar Techno Engineering Limited,self,30015,10310,-65.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,SALASAR,Salasar Techno Engineering Limited,spouse,30015,10310,-65.7
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,SOUTHBANK,The South Indian Bank Limited,huf,5458,8304,52.1
3735,DINESHBHAI MAKWANA (ADVOCATE),BJP,equity,EASEMYTRIP,Easy Trip Planners Limited,spouse,21445,7831,-63.5
7933,ADHIKARI DEEPAK (DEV),AITC,fund,151212,SBI Long Duration Fund - Regular Plan - Growth,self,11162430,11957997,7.1
7933,ADHIKARI DEEPAK (DEV),AITC,fund,151289,HSBC Multi Cap Fund - Regular - Growth,self,1559092,1708347,9.6
7933,ADHIKARI DEEPAK (DEV),AITC,fund,102414,SBI CONTRA FUND - REGULAR PLAN -GROWTH,self,1604762,1641612,2.3
7933,ADHIKARI DEEPAK (DEV),AITC,fund,151235,Tata Multicap Fund - Regular Plan - Growth,self,1270846,1352500,6.4
